,schoolcode,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
261,101913005,2018,0.0,0,0.0,0.0,0.0,431,38.051,29.9304,13.2251,46.8677,8.1206
262,101913197,2018,0.0,0,0.0,0.0,0.0,13,76.9231,15.3846,69.2308,15.3846,0.0
263,101914003,2018,0.0,0,0.0,0.0,0.0,262,61.0687,30.916,24.8092,36.6412,1.5267
264,101915038,2018,0.0,0,0.0,0.0,0.0,422,66.8246,18.2464,37.6777,38.8626,2.6066
265,101917014,2018,0.0,0,0.0,0.0,0.0,435,86.8966,7.3563,13.5632,77.7011,0.4598
266,101919018,2018,0.0,0,0.0,0.0,0.0,1216,64.7204,8.6349,29.852,53.2072,6.0033
267,101919022,2018,0.0,0,0.0,0.0,0.0,237,63.2911,5.9072,66.2447,24.4726,1.2658
268,101921005,2018,0.0,0,0.0,0.0,0.0,111,19.8198,48.6486,5.4054,30.6306,13.5135
269,101924014,2018,0.0,0,0.0,0.0,0.0,36,88.8889,8.3333,33.3333,58.3333,0.0
270,102905001,2018,0.0,0,0.0,0.0,0.0,248,41.5323,87.9032,3.2258,7.2581,0.0
271,103901001,2018,0.0,0,0.0,0.0,0.0,48,60.4167,68.75,4.1667,25.0,0.0
272,103902001,2018,0.0,0,0.0,0.0,0.0,71,47.8873,50.7042,0.0,49.2958,0.0
273,104903001,2018,0.0,0,0.0,0.0,0.0,42,78.5714,50.0,0.0,45.2381,0.0
274,104907001,2018,0.0,0,0.0,0.0,0.0,43,86.0465,62.7907,0.0,34.8837,0.0
275,106901001,2018,0.0,0,0.0,0.0,0.0,292,30.8219,57.5342,0.0,41.4384,0.0
276,107906001,2018,0.0,0,0.0,0.0,0.0,413,55.4479,65.8596,14.5278,15.9806,0.9685
277,107906003,2018,0.0,0,0.0,0.0,0.0,22,72.7273,59.0909,18.1818,18.1818,0.0
278,107907001,2018,0.0,0,0.0,0.0,0.0,61,59.0164,65.5738,14.7541,11.4754,0.0
279,107910001,2018,0.0,0,0.0,0.0,0.0,106,53.7736,75.4717,14.1509,8.4906,0.0
280,108807001,2018,0.0,0,0.0,0.0,0.0,390,89.4872,3.5897,0.2564,95.1282,0.2564
281,108807002,2018,0.0,0,0.0,0.0,0.0,393,89.313,3.8168,1.0178,91.6031,3.0534
282,108807003,2018,0.0,0,0.0,0.0,0.0,405,88.642,1.7284,0.2469,96.7901,0.7407
283,108807004,2018,0.0,0,0.0,0.0,0.0,434,94.9309,1.6129,0.6912,97.4654,0.2304
284,108807005,2018,0.0,0,0.0,0.0,0.0,404,77.7228,5.9406,0.0,91.8317,1.7327
285,108807006,2018,0.0,0,0.0,0.0,0.0,383,93.7337,1.0444,0.2611,97.6501,0.7833
286,108807008,2018,0.0,0,0.0,0.0,0.0,394,90.6091,1.0152,0.0,98.4772,0.5076
287,108807009,2018,0.0,0,0.0,0.0,0.0,388,83.5052,2.0619,0.7732,95.8763,1.0309
288,108807010,2018,0.0,0,0.0,0.0,0.0,430,92.093,1.6279,0.4651,97.907,0.0
289,108807011,2018,0.0,0,0.0,0.0,0.0,319,82.7586,3.7618,0.0,95.2978,0.9404
290,108807013,2018,0.0,0,0.0,0.0,0.0,123,87.8049,1.626,0.0,98.374,0.0
291,108807018,2018,0.0,0,0.0,0.0,0.0,82,92.6829,3.6585,1.2195,95.122,0.0
292,108807020,2018,0.0,0,0.0,0.0,0.0,199,73.8693,3.0151,12.5628,82.4121,0.0
293,108807022,2018,0.0,0,0.0,0.0,0.0,113,88.4956,4.4248,2.6549,91.1504,0.885
294,108807035,2018,0.0,0,0.0,0.0,0.0,306,91.5033,1.634,1.9608,96.4052,0.0
295,108808101,2018,0.0,0,0.0,0.0,0.0,349,80.8023,0.8596,0.0,98.2808,0.2865
296,108808104,2018,0.0,0,0.0,0.0,0.0,62,88.7097,1.6129,0.0,96.7742,0.0
297,108903001,2018,0.0,1,0.0,0.0,0.0,1485,99.7306,0.3367,0.2694,99.3939,0.0
298,108906005,2018,0.0,0,0.0,0.0,0.0,119,84.0336,3.3613,1.6807,94.958,0.0
299,108906011,2018,0.0,0,0.0,0.0,0.0,504,72.619,0.9921,0.0,97.0238,1.7857
300,108907006,2018,0.0,0,0.0,0.0,0.0,423,78.487,0.4728,0.2364,98.818,0.0
301,108908004,2018,0.0,0,0.0,0.0,0.0,437,89.2449,0.2288,0.0,99.7712,0.0
302,108908039,2018,0.0,0,0.0,0.0,0.0,178,92.6966,0.5618,0.0,98.8764,0.0
303,108909009,2018,0.0,0,0.0,0.0,0.0,813,83.2718,0.369,0.369,98.647,0.615
304,108911008,2018,0.0,0,0.0,0.0,0.0,401,64.5885,1.4963,0.2494,96.01,1.995
305,108912005,2018,0.0,0,0.0,0.0,0.0,167,99.4012,0.5988,0.0,99.4012,0.0
306,108912010,2018,0.0,0,0.0,0.0,0.0,439,95.8998,0.0,0.0,100.0,0.0
307,109901001,2018,0.0,0,0.0,0.0,0.0,96,16.6667,83.3333,0.0,13.5417,0.0
308,109902001,2018,0.0,0,0.0,0.0,0.0,65,60.0,56.9231,7.6923,30.7692,0.0
309,109903001,2018,0.0,0,0.0,0.0,0.0,101,46.5347,77.2277,0.0,18.8119,0.0
310,109905001,2018,0.0,0,0.0,0.0,0.0,131,60.3053,65.6489,16.0305,12.2137,0.0
311,109912001,2018,0.0,0,0.0,0.0,0.0,93,51.6129,78.4946,0.0,18.2796,1.0753
312,109913001,2018,0.0,0,0.0,0.0,0.0,106,61.3208,76.4151,0.0,19.8113,0.0
313,109914001,2018,0.0,0,0.0,0.0,0.0,86,69.7674,63.9535,1.1628,33.7209,0.0
314,110901001,2018,0.0,0,0.0,0.0,0.0,67,80.597,19.403,2.9851,77.6119,0.0
315,110905001,2018,0.0,0,0.0,0.0,0.0,124,41.9355,61.2903,0.8065,35.4839,0.0
316,110906001,2018,0.0,0,0.0,0.0,0.0,146,59.589,45.8904,0.6849,50.6849,0.0
317,110907001,2018,0.0,0,0.0,0.0,0.0,193,32.1244,47.1503,0.0,51.2953,0.0
318,110908001,2018,0.0,0,0.0,0.0,0.0,49,46.9388,48.9796,4.0816,44.898,0.0
319,111902003,2018,0.0,0,0.0,0.0,0.0,104,43.2692,86.5385,0.9615,8.6538,0.0
320,112906001,2018,0.0,0,0.0,0.0,0.0,163,58.2822,68.7117,0.6135,23.9264,0.0
321,112907001,2018,0.0,0,0.0,0.0,0.0,93,50.5376,68.8172,1.0753,25.8065,0.0
322,112909001,2018,0.0,0,0.0,0.0,0.0,72,70.8333,72.2222,2.7778,25.0,0.0
323,112910001,2018,0.0,0,0.0,0.0,0.0,72,61.1111,77.7778,4.1667,11.1111,0.0
324,114902001,2018,0.0,0,0.0,0.0,0.0,269,36.803,65.4275,0.0,30.4833,0.0
325,115903001,2018,0.0,0,0.0,0.0,0.0,28,100.0,32.1429,0.0,67.8571,0.0
326,116902001,2018,0.0,0,0.0,0.0,0.0,182,51.0989,80.2198,0.5495,15.3846,0.0
327,116905004,2018,0.0,0,0.0,0.0,0.0,31,70.9677,35.4839,29.0323,32.2581,0.0
328,116909001,2018,0.0,0,0.0,0.0,0.0,211,47.8673,71.564,4.2654,20.8531,0.4739
329,116915001,2018,0.0,0,0.0,0.0,0.0,222,45.9459,52.7027,1.8018,43.6937,0.0
330,117904001,2018,0.0,0,0.0,0.0,0.0,226,38.4956,72.5664,1.3274,22.5664,0.0
331,118902001,2018,0.0,0,0.0,0.0,0.0,93,30.1075,63.4409,3.2258,32.2581,0.0
332,119903001,2018,0.0,0,0.0,0.0,0.0,110,59.0909,79.0909,0.0,17.2727,0.0
333,120901001,2018,0.0,0,0.0,0.0,0.0,482,54.3568,42.7386,13.6929,40.6639,1.2448
334,120901004,2018,0.0,0,0.0,0.0,0.0,55,72.7273,30.9091,21.8182,43.6364,1.8182
335,120905001,2018,0.0,0,0.0,0.0,0.0,362,33.1492,72.0994,0.5525,26.2431,0.5525
336,122902001,2018,0.0,0,0.0,0.0,0.0,10,50.0,30.0,0.0,70.0,0.0
337,123908002,2018,0.0,0,0.0,0.0,0.0,41,53.6585,53.6585,12.1951,29.2683,0.0
338,123910006,2018,0.0,0,0.0,0.0,0.0,219,94.5205,3.653,84.0183,9.589,0.4566
339,123910011,2018,0.0,0,0.0,0.0,0.0,14,85.7143,7.1429,78.5714,7.1429,0.0
340,123913001,2018,0.0,0,0.0,0.0,0.0,143,86.014,32.8671,23.7762,40.5594,1.3986
341,126902007,2018,0.0,0,0.0,0.0,0.0,149,45.6376,57.047,6.0403,28.1879,0.6711
342,126904001,2018,0.0,0,0.0,0.0,0.0,386,29.0155,79.2746,2.8497,14.5078,0.7772
343,126905002,2018,0.0,0,0.0,0.0,0.0,71,66.1972,74.6479,0.0,21.1268,0.0
344,126905003,2018,0.0,0,0.0,0.0,0.0,439,54.2141,69.0205,0.9112,26.6515,0.6834
345,127901001,2018,0.0,0,0.0,0.0,0.0,241,52.2822,44.8133,2.0747,51.4523,0.8299
346,127903001,2018,0.0,0,0.0,0.0,0.0,107,57.9439,50.4673,1.8692,41.1215,0.0
347,127905001,2018,0.0,0,0.0,0.0,0.0,40,75.0,67.5,0.0,25.0,0.0
348,128904001,2018,0.0,0,0.0,0.0,0.0,110,11.8182,77.2727,0.0,20.9091,0.9091
349,129906104,2018,0.0,0,0.0,0.0,0.0,7,85.7143,57.1429,0.0,42.8571,0.0
350,132902001,2018,0.0,0,0.0,0.0,0.0,41,39.0244,65.8537,2.439,31.7073,0.0
351,133904001,2018,0.0,0,0.0,0.0,0.0,339,59.292,58.7021,0.295,37.1681,0.59
352,134901001,2018,0.0,0,0.0,0.0,0.0,186,45.6989,55.3763,0.5376,41.9355,1.0753
353,135001001,2018,0.0,0,0.0,0.0,0.0,31,0.0,87.0968,0.0,12.9032,0.0
354,138902001,2018,0.0,0,0.0,0.0,0.0,89,70.7865,43.8202,6.7416,47.191,1.1236
355,138904001,2018,0.0,0,0.0,0.0,0.0,38,57.8947,63.1579,0.0,34.2105,0.0
356,140901001,2018,0.0,0,0.0,0.0,0.0,45,80.0,6.6667,6.6667,86.6667,0.0
357,140907001,2018,0.0,0,0.0,0.0,0.0,91,69.2308,26.3736,6.5934,67.033,0.0
358,140908001,2018,0.0,0,0.0,0.0,0.0,124,43.5484,46.7742,0.8065,50.0,0.0
359,141902001,2018,0.0,0,0.0,0.0,0.0,77,66.2338,53.2468,1.2987,40.2597,2.5974
360,143902001,2018,0.0,0,0.0,0.0,0.0,95,36.8421,58.9474,0.0,37.8947,0.0
361,143903001,2018,0.0,0,0.0,0.0,0.0,217,29.9539,76.0369,6.4516,16.129,0.0
362,144902001,2018,0.0,0,0.0,0.0,0.0,303,40.9241,68.9769,10.5611,15.5116,0.33
363,144903001,2018,0.0,0,0.0,0.0,0.0,54,79.6296,25.9259,38.8889,29.6296,0.0
364,145907002,2018,0.0,0,0.0,0.0,0.0,64,78.125,59.375,23.4375,14.0625,0.0
365,146905001,2018,0.0,0,0.0,0.0,0.0,183,74.8634,78.6885,6.5574,12.5683,0.0
366,147901001,2018,0.0,0,0.0,0.0,0.0,96,76.0417,25.0,25.0,47.9167,0.0
367,148905101,2018,0.0,0,0.0,0.0,0.0,27,55.5556,59.2593,0.0,33.3333,0.0
368,152901007,2018,0.0,0,0.0,0.0,0.0,275,74.5455,13.8182,27.6364,55.6364,0.3636
369,152901024,2018,0.0,0,0.0,0.0,0.0,193,33.1606,40.9326,17.6166,36.7876,1.5544
370,152902001,2018,0.0,0,0.0,0.0,0.0,234,55.5556,47.8632,1.2821,48.2906,0.0
371,153907001,2018,0.0,0,0.0,0.0,0.0,47,78.7234,27.6596,0.0,72.3404,0.0
372,154901001,2018,0.0,0,0.0,0.0,0.0,684,62.5731,45.3216,18.5673,33.6257,0.5848
373,156905001,2018,0.0,0,0.0,0.0,0.0,70,28.5714,50.0,0.0,47.1429,1.4286
374,157901001,2018,0.0,0,0.0,0.0,0.0,225,42.6667,64.0,0.0,35.5556,0.4444
375,158906002,2018,0.0,0,0.0,0.0,0.0,351,55.2707,56.6952,12.5356,26.7806,0.5698
376,160904001,2018,0.0,0,0.0,0.0,0.0,42,52.381,76.1905,0.0,21.4286,2.381
377,161807005,2018,0.0,0,0.0,0.0,0.0,168,52.9762,29.7619,14.881,36.3095,17.8571
378,161807006,2018,0.0,0,0.0,0.0,0.0,301,47.1761,31.5615,24.5847,29.5681,12.6246
379,161901001,2018,0.0,0,0.0,0.0,0.0,176,18.1818,92.6136,0.0,5.1136,1.1364
380,161907001,2018,0.0,0,0.0,0.0,0.0,587,21.4651,83.3049,1.0221,13.1175,0.5111
381,161908002,2018,0.0,0,0.0,0.0,0.0,174,60.3448,54.5977,22.9885,16.6667,1.1494
382,161909001,2018,0.0,0,0.0,0.0,0.0,429,51.7483,41.7249,6.5268,46.62,0.4662
383,161914004,2018,0.0,0,0.0,0.0,0.0,53,92.4528,3.7736,45.283,45.283,0.0
384,161919002,2018,0.0,0,0.0,0.0,0.0,4,75.0,75.0,25.0,0.0,0.0
385,161920001,2018,0.0,0,0.0,0.0,0.0,847,21.3695,73.3176,5.6671,16.8831,1.1806
386,161920002,2018,0.0,0,0.0,0.0,0.0,20,55.0,80.0,0.0,20.0,0.0
387,161923001,2018,0.0,0,0.0,0.0,0.0,201,32.8358,65.1741,7.4627,23.8806,0.0
388,162904001,2018,0.0,0,0.0,0.0,0.0,79,16.4557,64.557,0.0,34.1772,1.2658
389,163908001,2018,0.0,0,0.0,0.0,0.0,1550,46.0,33.871,3.9355,58.6452,0.7097
390,164901001,2018,0.0,0,0.0,0.0,0.0,94,67.0213,40.4255,1.0638,58.5106,0.0
391,165901006,2018,0.0,0,0.0,0.0,0.0,300,46.0,17.3333,3.3333,73.0,4.0
392,165901030,2018,0.0,0,0.0,0.0,0.0,36,77.7778,5.5556,22.2222,72.2222,0.0
393,166905001,2018,0.0,0,0.0,0.0,0.0,229,44.1048,75.9825,0.8734,21.3974,0.0
394,166907001,2018,0.0,0,0.0,0.0,0.0,59,69.4915,37.2881,0.0,59.322,0.0
395,167901001,2018,0.0,0,0.0,0.0,0.0,176,42.0455,72.1591,0.5682,26.1364,1.1364
396,167904001,2018,0.0,0,0.0,0.0,0.0,36,63.8889,77.7778,0.0,22.2222,0.0
397,168901001,2018,0.0,0,0.0,0.0,0.0,254,50.3937,37.0079,10.2362,50.0,0.7874
398,168902001,2018,0.0,0,0.0,0.0,0.0,42,73.8095,33.3333,9.5238,57.1429,0.0
399,168903001,2018,0.0,0,0.0,0.0,0.0,75,32.0,61.3333,0.0,36.0,0.0
400,169906001,2018,0.0,0,0.0,0.0,0.0,40,52.5,87.5,2.5,0.0,0.0
401,169909001,2018,0.0,0,0.0,0.0,0.0,54,59.2593,90.7407,0.0,5.5556,0.0
402,169910001,2018,0.0,0,0.0,0.0,0.0,66,46.9697,84.8485,0.0,13.6364,0.0
403,169911001,2018,0.0,0,0.0,0.0,0.0,91,54.9451,79.1209,0.0,18.6813,1.0989
404,170908002,2018,0.0,0,0.0,0.0,0.0,139,78.4173,37.4101,10.0719,48.9209,0.7194
405,171901001,2018,0.0,0,0.0,0.0,0.0,1124,52.669,21.0854,2.2242,73.4875,2.0463
406,172902001,2018,0.0,0,0.0,0.0,0.0,307,74.2671,34.8534,41.3681,17.5896,1.3029
407,173901001,2018,0.0,0,0.0,0.0,0.0,50,66.0,74.0,0.0,24.0,0.0
408,174901001,2018,0.0,0,0.0,0.0,0.0,116,62.069,76.7241,5.1724,16.3793,0.0
409,175902001,2018,0.0,0,0.0,0.0,0.0,300,46.3333,66.0,4.6667,23.0,0.3333
410,175904001,2018,0.0,0,0.0,0.0,0.0,149,59.7315,72.4832,8.7248,17.4497,0.0
411,175907001,2018,0.0,0,0.0,0.0,0.0,206,68.932,46.6019,27.1845,22.8155,0.4854
412,176903001,2018,0.0,0,0.0,0.0,0.0,205,65.8537,94.1463,0.9756,2.439,0.0
413,177901001,2018,0.0,0,0.0,0.0,0.0,144,45.1389,40.9722,1.3889,52.0833,0.6944
414,177903001,2018,0.0,0,0.0,0.0,0.0,62,24.1935,77.4194,0.0,19.3548,0.0
415,177905001,2018,0.0,0,0.0,0.0,0.0,61,26.2295,81.9672,0.0,16.3934,1.6393
416,178904008,2018,0.0,0,0.0,0.0,0.0,405,81.4815,11.1111,2.716,81.9753,2.963
417,178904014,2018,0.0,0,0.0,0.0,0.0,242,73.1405,10.7438,2.0661,84.7107,1.2397
418,178904054,2018,0.0,0,0.0,0.0,0.0,308,85.7143,8.4416,5.1948,85.7143,0.0
419,178904143,2018,0.0,0,0.0,0.0,0.0,86,84.8837,16.2791,3.4884,76.7442,1.1628
420,178912002,2018,0.0,0,0.0,0.0,0.0,63,74.6032,7.9365,0.0,90.4762,0.0
421,179901002,2018,0.0,0,0.0,0.0,0.0,62,69.3548,24.1935,0.0,75.8065,0.0
422,180903001,2018,0.0,0,0.0,0.0,0.0,51,50.9804,39.2157,0.0,58.8235,0.0
423,180904101,2018,0.0,0,0.0,0.0,0.0,16,6.25,81.25,0.0,12.5,0.0
424,182901001,2018,0.0,0,0.0,0.0,0.0,68,50.0,75.0,1.4706,19.1176,1.4706
425,182904001,2018,0.0,0,0.0,0.0,0.0,152,44.0789,84.2105,0.6579,13.8158,0.0
426,183801003,2018,0.0,0,0.0,0.0,0.0,44,43.1818,90.9091,2.2727,2.2727,0.0
427,184907009,2018,0.0,0,0.0,0.0,0.0,477,14.4654,81.3417,1.8868,12.369,0.8386
428,184909001,2018,0.0,0,0.0,0.0,0.0,427,6.089,88.2904,1.6393,7.26,0.2342
429,185901001,2018,0.0,0,0.0,0.0,0.0,140,85.0,5.0,0.0,94.2857,0.0
430,185904001,2018,0.0,0,0.0,0.0,0.0,42,66.6667,57.1429,0.0,40.4762,0.0
431,186901001,2018,0.0,0,0.0,0.0,0.0,69,49.2754,27.5362,1.4493,71.0145,0.0
432,186903001,2018,0.0,0,0.0,0.0,0.0,120,28.3333,35.0,0.8333,60.8333,0.8333
433,187901001,2018,0.0,0,0.0,0.0,0.0,159,47.7987,66.6667,0.0,6.9182,0.6289
434,187906001,2018,0.0,0,0.0,0.0,0.0,60,83.3333,41.6667,23.3333,26.6667,0.0
435,187910001,2018,0.0,0,0.0,0.0,0.0,302,73.5099,86.755,2.9801,7.947,0.3311
436,188901003,2018,0.0,0,0.0,0.0,0.0,12,25.0,83.3333,0.0,8.3333,0.0
437,188904001,2018,0.0,0,0.0,0.0,0.0,482,9.9585,77.8008,0.4149,16.39,0.6224
438,194903001,2018,0.0,0,0.0,0.0,0.0,223,44.843,80.7175,3.5874,11.6592,0.0
439,194905001,2018,0.0,0,0.0,0.0,0.0,165,53.9394,84.2424,7.2727,4.8485,0.0
440,195902001,2018,0.0,0,0.0,0.0,0.0,61,83.6066,9.8361,0.0,88.5246,1.6393
441,196902001,2018,0.0,0,0.0,0.0,0.0,145,71.0345,45.5172,2.7586,49.6552,0.6897
442,197902001,2018,0.0,0,0.0,0.0,0.0,68,26.4706,82.3529,0.0,17.6471,0.0
443,198906001,2018,0.0,0,0.0,0.0,0.0,161,70.1863,31.0559,8.6957,55.9006,2.4845
444,200902001,2018,0.0,0,0.0,0.0,0.0,135,25.9259,60.0,0.0,39.2593,0.7407
445,200902002,2018,0.0,0,0.0,0.0,0.0,1,100.0,100.0,0.0,0.0,0.0
446,200906101,2018,0.0,0,0.0,0.0,0.0,17,70.5882,52.9412,0.0,35.2941,5.8824
447,201903001,2018,0.0,0,0.0,0.0,0.0,48,85.4167,20.8333,56.25,20.8333,0.0
448,201904001,2018,0.0,0,0.0,0.0,0.0,63,73.0159,60.3175,6.3492,28.5714,0.0
449,201908001,2018,0.0,0,0.0,0.0,0.0,143,55.9441,72.028,19.5804,6.2937,0.0
450,201910002,2018,0.0,0,0.0,0.0,0.0,508,48.2283,45.8661,26.5748,24.6063,0.5906
451,202905002,2018,0.0,0,0.0,0.0,0.0,203,69.9507,86.2069,5.9113,3.9409,0.4926
452,205903001,2018,0.0,0,0.0,0.0,0.0,733,66.5757,43.2469,1.3643,50.8868,1.3643
453,206901001,2018,0.0,0,0.0,0.0,0.0,198,62.1212,48.4848,1.0101,48.9899,0.5051
454,206902001,2018,0.0,0,0.0,0.0,0.0,54,57.4074,72.2222,1.8519,24.0741,0.0
455,206903001,2018,0.0,0,0.0,0.0,0.0,53,64.1509,60.3774,11.3208,24.5283,0.0
456,207901001,2018,0.0,0,0.0,0.0,0.0,157,53.5032,26.1146,0.0,71.3376,1.2739
457,208901001,2018,0.0,0,0.0,0.0,0.0,68,41.1765,66.1765,0.0,32.3529,0.0
458,209902001,2018,0.0,0,0.0,0.0,0.0,46,78.2609,89.1304,0.0,8.6957,0.0
459,210903002,2018,0.0,0,0.0,0.0,0.0,240,52.9167,60.8333,24.5833,12.5,0.8333
460,210904002,2018,0.0,0,0.0,0.0,0.0,183,84.153,41.5301,23.4973,31.694,0.0
461,211902001,2018,0.0,0,0.0,0.0,0.0,158,53.7975,34.1772,1.8987,63.2911,0.0
462,212804001,2018,0.0,0,0.0,0.0,0.0,65,13.8462,78.4615,4.6154,7.6923,3.0769
463,212804102,2018,0.0,0,0.0,0.0,0.0,62,16.129,82.2581,4.8387,11.2903,0.0
464,212804103,2018,0.0,0,0.0,0.0,0.0,51,29.4118,84.3137,5.8824,1.9608,1.9608
465,212904002,2018,0.0,0,0.0,0.0,0.0,340,46.4706,72.9412,11.4706,12.9412,1.1765
466,212905006,2018,0.0,0,0.0,0.0,0.0,288,82.9861,12.1528,12.1528,73.9583,1.0417
467,213901001,2018,0.0,0,0.0,0.0,0.0,554,33.574,62.9964,0.722,32.491,1.444
468,214903003,2018,0.0,0,0.0,0.0,0.0,89,89.8876,1.1236,0.0,98.8764,0.0
469,216901001,2018,0.0,0,0.0,0.0,0.0,95,35.7895,49.4737,0.0,47.3684,0.0
470,216901002,2018,0.0,0,0.0,0.0,0.0,3,66.6667,0.0,0.0,100.0,0.0
471,216901195,2018,0.0,0,0.0,0.0,0.0,1,100.0,0.0,0.0,100.0,0.0
472,217901001,2018,0.0,0,0.0,0.0,0.0,73,36.9863,61.6438,4.1096,32.8767,1.3699
473,219901001,2018,0.0,0,0.0,0.0,0.0,77,32.4675,77.9221,2.5974,18.1818,0.0
474,219905001,2018,0.0,0,0.0,0.0,0.0,56,60.7143,41.0714,0.0,58.9286,0.0
475,220801001,2018,0.0,0,0.0,0.0,0.0,70,4.2857,58.5714,14.2857,12.8571,4.2857
476,220810001,2018,0.0,0,0.0,0.0,0.0,298,0.0,62.0805,5.7047,11.0738,14.7651
477,220819001,2018,0.0,0,0.0,0.0,0.0,101,23.7624,72.2772,7.9208,13.8614,0.0
478,220901007,2018,0.0,0,0.0,0.0,0.0,511,74.1683,14.2857,44.0313,38.1605,1.1742
479,220905081,2018,0.0,0,0.0,0.0,0.0,151,65.5629,5.9603,23.8411,66.2252,1.3245
480,220905082,2018,0.0,0,0.0,0.0,0.0,388,62.8866,15.4639,13.4021,62.1134,6.701
481,220905085,2018,0.0,0,0.0,0.0,0.0,357,78.1513,7.563,14.5658,75.6303,0.8403
482,220905251,2018,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0,0.0
483,220908009,2018,0.0,0,0.0,0.0,0.0,75,40.0,18.6667,32.0,33.3333,12.0
484,220916043,2018,0.0,0,0.0,0.0,0.0,355,66.1972,29.0141,18.3099,41.4085,6.1972
485,220917004,2018,0.0,0,0.0,0.0,0.0,40,95.0,20.0,0.0,77.5,0.0
486,221801011,2018,0.0,0,0.0,0.0,0.0,89,22.4719,78.6517,1.1236,16.8539,2.2472
487,221801020,2018,0.0,0,0.0,0.0,0.0,66,4.5455,81.8182,3.0303,9.0909,1.5152
488,221801043,2018,0.0,0,0.0,0.0,0.0,303,15.1815,70.9571,3.3003,14.1914,5.9406
489,221801046,2018,0.0,0,0.0,0.0,0.0,16,25.0,43.75,0.0,50.0,0.0
490,221801058,2018,0.0,0,0.0,0.0,0.0,178,7.3034,70.7865,0.5618,21.9101,2.2472
491,221901007,2018,0.0,0,0.0,0.0,0.0,8,100.0,12.5,0.0,75.0,0.0
492,221901010,2018,0.0,0,0.0,0.0,0.0,368,47.2826,49.1848,4.8913,39.4022,1.9022
493,221905001,2018,0.0,0,0.0,0.0,0.0,46,60.8696,93.4783,0.0,2.1739,0.0
494,221911001,2018,0.0,0,0.0,0.0,0.0,363,21.2121,85.9504,0.0,10.7438,0.8264
495,222901001,2018,0.0,0,0.0,0.0,0.0,41,58.5366,34.1463,0.0,65.8537,0.0
496,223902001,2018,0.0,0,0.0,0.0,0.0,78,76.9231,30.7692,0.0,67.9487,0.0
497,223904001,2018,0.0,0,0.0,0.0,0.0,66,43.9394,59.0909,3.0303,36.3636,0.0
498,224901001,2018,0.0,0,0.0,0.0,0.0,45,48.8889,71.1111,2.2222,26.6667,0.0
499,224902001,2018,0.0,0,0.0,0.0,0.0,58,63.7931,82.7586,1.7241,15.5172,0.0
500,226801002,2018,0.0,0,0.0,0.0,0.0,22,31.8182,27.2727,0.0,63.6364,0.0
501,226801003,2018,0.0,0,0.0,0.0,0.0,24,70.8333,25.0,37.5,20.8333,0.0
502,226901001,2018,0.0,0,0.0,0.0,0.0,172,25.0,75.5814,0.0,19.7674,0.0
503,226903038,2018,0.0,0,0.0,0.0,0.0,177,72.3164,25.9887,8.4746,63.8418,0.565
504,226905001,2018,0.0,0,0.0,0.0,0.0,93,48.3871,76.3441,2.1505,19.3548,1.0753
505,226905195,2018,0.0,0,0.0,0.0,0.0,7,57.1429,71.4286,0.0,28.5714,0.0
506,226905202,2018,0.0,0,0.0,0.0,0.0,5,0.0,60.0,40.0,0.0,0.0
507,226906001,2018,0.0,0,0.0,0.0,0.0,359,11.1421,79.1086,0.0,19.4986,0.0
508,226906002,2018,0.0,0,0.0,0.0,0.0,8,12.5,75.0,0.0,12.5,0.0
509,226908001,2018,0.0,0,0.0,0.0,0.0,84,47.619,48.8095,1.1905,46.4286,1.1905
510,227806030,2018,0.0,0,0.0,0.0,0.0,14,35.7143,64.2857,0.0,35.7143,0.0
511,227816004,2018,0.0,0,0.0,0.0,0.0,140,46.4286,35.0,13.5714,25.0,20.7143
512,227817001,2018,0.0,0,0.0,0.0,0.0,94,70.2128,21.2766,19.1489,50.0,5.3191
513,227901012,2018,0.0,0,0.0,0.0,0.0,496,69.3548,14.3145,15.7258,65.3226,2.0161
514,227901027,2018,0.0,0,0.0,0.0,0.0,4,100.0,0.0,0.0,100.0,0.0
515,227901028,2018,0.0,0,0.0,0.0,0.0,415,59.5181,18.3133,8.1928,66.747,2.6506
516,227901032,2018,0.0,0,0.0,0.0,0.0,5,80.0,20.0,0.0,80.0,0.0
517,228904001,2018,0.0,0,0.0,0.0,0.0,28,64.2857,89.2857,0.0,10.7143,0.0
518,228905001,2018,0.0,0,0.0,0.0,0.0,57,63.1579,87.7193,5.2632,5.2632,1.7544
519,229906001,2018,0.0,0,0.0,0.0,0.0,61,40.9836,91.8033,4.918,3.2787,0.0
520,230901001,2018,0.0,0,0.0,0.0,0.0,252,57.9365,69.8413,11.5079,10.3175,0.0
521,230904001,2018,0.0,0,0.0,0.0,0.0,120,56.6667,71.6667,8.3333,15.8333,0.0
522,230905001,2018,0.0,0,0.0,0.0,0.0,341,37.8299,86.5103,0.0,12.3167,0.2933
523,231902001,2018,0.0,0,0.0,0.0,0.0,97,42.268,47.4227,2.0619,48.4536,0.0
524,232904001,2018,0.0,0,0.0,0.0,0.0,79,46.8354,77.2152,1.2658,18.9873,1.2658
525,233901005,2018,0.0,0,0.0,0.0,0.0,332,70.1807,3.9157,0.9036,94.8795,0.3012
