,schoolcode,district,county,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
2764,261600010074,1,74,2019,0.0,89,0.0,0.0,0.0,207,68.599,16.9082,55.5556,22.7053,4.8309
2765,261600010095,1,95,2019,0.0,44,0.0,0.0,0.0,607,89.7858,8.0725,64.5799,23.7232,3.2949
2766,261600010102,1,02,2019,0.0,60,0.0,0.0,0.0,136,89.7059,11.0294,63.9706,17.6471,7.3529
2767,261600010103,1,03,2019,0.0,49,0.0,0.0,0.0,96,91.6667,9.375,69.7917,20.8333,0.0
2768,261600860906,86,06,2019,0.0,54,0.0,0.0,0.0,241,76.3485,1.6598,79.668,18.6722,0.0
2771,261600861069,86,69,2019,0.0,65,0.0,0.0,0.0,110,100.0,3.6364,72.7273,23.6364,0.0
2772,261701060013,6,13,2019,0.0,91,0.0,0.0,0.0,427,42.1546,59.9532,19.4379,3.5129,14.7541
2773,261801060003,6,03,2019,0.0,88,0.0,0.0,0.0,291,36.7698,80.0687,4.811,10.3093,0.6873
2774,261901060009,6,09,2019,0.0,92,0.0,0.0,0.0,355,22.5352,85.6338,4.2254,4.507,4.507
2775,261901060015,6,15,2019,0.0,96,0.0,0.0,0.0,367,18.2561,85.0136,5.1771,4.6322,2.9973
2776,262001040003,4,03,2019,0.0,92,0.0,0.0,0.0,49,48.9796,69.3878,18.3673,8.1633,0.0
2777,270100010010,1,10,2019,0.0,76,0.0,0.0,0.0,370,63.7838,50.8108,4.0541,42.7027,1.0811
2778,270301040002,4,02,2019,0.0,96,0.0,0.0,0.0,74,43.2432,95.9459,1.3514,2.7027,0.0
2779,270601040002,4,02,2019,0.0,92,0.0,0.0,0.0,111,41.4414,93.6937,0.0,3.6036,0.0
2780,270701040003,4,03,2019,0.0,86,0.0,0.0,0.0,50,60.0,84.0,2.0,6.0,0.0
2781,271201040004,4,04,2019,0.0,92,0.0,0.0,0.0,48,56.25,97.9167,0.0,0.0,0.0
2782,280100010007,1,07,2019,0.0,84,0.0,0.0,0.0,297,57.2391,27.6094,10.4377,57.5758,2.3569
2783,280201030007,3,07,2019,0.0,59,0.0,0.0,0.0,752,65.0266,0.9309,20.0798,77.6596,1.0638
2784,280202030010,3,10,2019,0.0,87,0.0,0.0,0.0,612,75.4902,0.3268,40.0327,56.5359,1.7974
2785,280203030010,3,10,2019,0.0,96,0.0,0.0,0.0,228,26.7544,50.4386,4.8246,21.0526,23.2456
2786,280203030011,3,11,2019,0.0,95,0.0,0.0,0.0,391,28.6445,49.8721,6.1381,20.7161,23.0179
2787,280205030015,3,15,2019,0.0,90,0.0,0.0,0.0,239,24.6862,66.5272,1.6736,22.5941,8.7866
2788,280205030016,3,16,2019,0.0,97,0.0,0.0,0.0,338,15.9763,73.0769,0.8876,17.1598,7.1006
2789,280206030006,3,06,2019,0.0,97,0.0,0.0,0.0,198,12.6263,87.3737,1.5152,8.0808,2.0202
2790,280208030005,3,05,2019,0.0,75,0.0,0.0,0.0,300,72.0,0.0,39.6667,60.3333,0.0
2791,280209030007,3,07,2019,0.0,86,0.0,0.0,0.0,582,66.1512,4.811,25.6014,67.354,1.0309
2792,280210030013,3,13,2019,0.0,94,0.0,0.0,0.0,423,33.0969,17.4941,46.3357,28.3688,5.4374
2793,280211030010,3,10,2019,0.0,98,0.0,0.0,0.0,420,23.3333,75.7143,2.1429,17.8571,2.381
2794,280211030011,3,11,2019,0.0,82,0.0,0.0,0.0,22,36.3636,59.0909,9.0909,27.2727,4.5455
2795,280212030005,3,05,2019,0.0,82,0.0,0.0,0.0,131,59.542,9.9237,60.3053,25.9542,3.0534
2796,280214030007,3,07,2019,0.0,96,0.0,0.0,0.0,278,25.1799,65.1079,9.3525,13.3094,10.0719
2797,280215030007,3,07,2019,0.0,80,0.0,0.0,0.0,248,71.7742,14.5161,22.9839,54.0323,7.6613
2798,280218030007,3,07,2019,0.0,99,0.0,0.0,0.0,298,8.0537,88.5906,0.0,5.3691,6.0403
2799,280219030002,3,02,2019,0.0,94,0.0,0.0,0.0,97,38.1443,64.9485,4.1237,23.7113,5.1546
2800,280220030007,3,07,2019,0.0,97,0.0,0.0,0.0,208,22.1154,70.6731,8.1731,16.3462,3.8462
2801,280221030001,3,01,2019,0.0,98,0.0,0.0,0.0,289,20.4152,76.1246,7.2664,13.1488,1.7301
2802,280223030005,3,05,2019,0.0,96,0.0,0.0,0.0,246,6.9106,84.5528,0.4065,8.1301,5.6911
2803,280226030006,3,06,2019,0.0,96,0.0,0.0,0.0,196,27.551,69.3878,2.0408,19.898,8.6735
2804,280227030005,3,05,2019,0.0,95,0.0,0.0,0.0,171,49.1228,29.8246,22.807,39.1813,5.848
2805,280251070002,7,02,2019,0.0,95,0.0,0.0,0.0,225,31.5556,31.5556,23.1111,25.3333,20.0
2806,280251070003,7,03,2019,0.0,99,0.0,0.0,0.0,214,32.7103,17.757,25.2336,36.9159,18.6916
2807,280251070004,7,04,2019,0.0,95,0.0,0.0,0.0,348,43.3908,7.7586,41.092,29.3103,20.6897
2808,280252070002,7,02,2019,0.0,97,0.0,0.0,0.0,283,55.8304,1.0601,74.2049,16.6078,7.7739
2809,280252070003,7,03,2019,0.0,96,0.0,0.0,0.0,219,28.7671,45.6621,15.9817,18.2648,19.6347
2810,280252070004,7,04,2019,0.0,96,0.0,0.0,0.0,262,22.9008,69.8473,3.0534,18.3206,8.7786
2811,280252070005,7,05,2019,0.0,98,0.0,0.0,0.0,315,30.4762,30.4762,3.1746,16.1905,49.2063
2812,280252070006,7,06,2019,0.0,96,0.0,0.0,0.0,320,56.5625,12.5,30.625,33.125,23.75
2813,280253070005,7,05,2019,0.0,97,0.0,0.0,0.0,296,13.1757,73.9865,3.3784,12.5,9.7973
2814,280253070006,7,06,2019,0.0,96,0.0,0.0,0.0,315,15.2381,75.5556,1.2698,13.6508,8.254
2815,280253070007,7,07,2019,0.0,99,0.0,0.0,0.0,269,11.1524,85.1301,1.1152,9.2937,3.7175
2816,280300010008,1,08,2019,0.0,87,0.0,0.0,0.0,357,45.6583,59.3838,12.3249,23.2493,4.7619
2817,280401030007,3,07,2019,0.0,81,0.0,0.0,0.0,803,87.1731,0.7472,28.6426,67.995,1.868
2818,280402030003,3,03,2019,0.0,99,0.0,0.0,0.0,160,6.25,66.25,0.625,5.0,27.5
2819,280403030008,3,08,2019,0.0,99,0.0,0.0,0.0,272,11.7647,69.4853,3.3088,7.3529,19.1176
2820,280404030009,3,09,2019,0.0,95,0.0,0.0,0.0,427,24.1218,62.9977,2.1077,23.8876,10.3044
2821,280406030002,3,02,2019,0.0,99,0.0,0.0,0.0,308,7.7922,70.4545,3.2468,5.1948,19.8052
2822,280407030014,3,14,2019,0.0,98,0.0,0.0,0.0,317,22.7129,32.1767,0.6309,9.1483,55.836
2823,280407030015,3,15,2019,0.0,93,0.0,0.0,0.0,282,19.8582,71.2766,0.3546,6.0284,20.922
2824,280407030016,3,16,2019,0.0,100,0.0,0.0,0.0,5,0.0,60.0,0.0,0.0,40.0
2825,280409030008,3,08,2019,0.0,99,0.0,0.0,0.0,320,23.4375,27.8125,0.0,6.25,65.625
2826,280410030006,3,06,2019,0.0,87,0.0,0.0,0.0,237,32.0675,54.4304,1.2658,32.0675,11.8143
2827,280411030003,3,03,2019,0.0,96,0.0,0.0,0.0,96,27.0833,61.4583,0.0,26.0417,11.4583
2828,280501060004,6,04,2019,0.0,100,0.0,0.0,0.0,218,13.7615,79.8165,0.4587,12.3853,6.422
2829,280502060014,6,14,2019,0.0,98,0.0,0.0,0.0,518,10.8108,57.722,0.7722,5.2124,34.556
2830,280503060003,6,03,2019,0.0,93,0.0,0.0,0.0,191,23.0366,70.1571,0.5236,24.0838,4.1885
2831,280504060010,6,10,2019,0.0,97,0.0,0.0,0.0,397,13.602,72.796,0.5038,6.0453,20.1511
2832,280506060002,6,02,2019,0.0,94,0.0,0.0,0.0,126,28.5714,67.4603,1.5873,24.6032,2.381
2833,280515030005,3,05,2019,0.0,100,0.0,0.0,0.0,263,15.5894,35.7414,1.9011,2.6616,59.3156
2834,280517030010,3,10,2019,0.0,90,0.0,0.0,0.0,507,43.1953,29.1913,3.7475,26.0355,39.8422
2835,280518030009,3,09,2019,0.0,98,0.0,0.0,0.0,245,10.2041,89.7959,0.4082,6.5306,2.8571
2836,280521030006,3,06,2019,0.0,97,0.0,0.0,0.0,238,20.5882,68.4874,0.4202,13.8655,16.3866
2837,280522030009,3,09,2019,0.0,89,0.0,0.0,0.0,561,34.7594,61.3191,8.5561,22.6381,7.1301
2838,280523030011,3,11,2019,0.0,97,0.0,0.0,0.0,584,11.4726,93.8356,0.3425,4.4521,0.8562
2839,310100011292,1,92,2019,0.0,88,0.0,0.0,0.0,42,85.7143,9.5238,26.1905,35.7143,23.8095
2840,310100011448,1,48,2019,0.0,70,0.0,0.0,0.0,220,86.3636,4.0909,16.3636,43.1818,35.4545
2841,310100011450,1,50,2019,0.0,96,0.0,0.0,0.0,132,66.6667,8.3333,15.1515,60.6061,12.1212
2842,310100011458,1,58,2019,0.0,45,0.0,0.0,0.0,77,85.7143,2.5974,54.5455,40.2597,0.0
2843,310100011515,1,15,2019,0.0,67,0.0,0.0,0.0,193,81.3472,1.5544,11.9171,26.943,59.5855
2844,310100011539,1,39,2019,0.0,96,0.0,0.0,0.0,153,39.2157,33.3333,18.9542,15.0327,30.719
2845,310100011650,1,50,2019,0.0,64,0.0,0.0,0.0,50,86.0,0.0,42.0,56.0,2.0
2846,310100011696,1,96,2019,0.0,100,0.0,0.0,0.0,155,39.3548,43.2258,9.0323,14.1935,31.6129
2847,310200010047,1,47,2019,0.0,85,0.0,0.0,0.0,53,88.6792,7.5472,41.5094,45.283,3.7736
2848,310200010260,1,60,2019,0.0,98,0.0,0.0,0.0,126,15.0794,63.4921,3.9683,11.9048,11.9048
2849,310200010412,1,12,2019,0.0,99,0.0,0.0,0.0,128,28.125,53.9062,4.6875,11.7188,20.3125
2850,310200010413,1,13,2019,0.0,90,0.0,0.0,0.0,119,47.8992,35.2941,11.7647,30.2521,15.9664
2851,310200010414,1,14,2019,0.0,97,0.0,0.0,0.0,117,57.265,22.2222,8.547,42.735,24.7863
2852,310200010416,1,16,2019,0.0,100,0.0,0.0,0.0,135,22.2222,62.963,2.2222,15.5556,17.037
2853,310200010418,1,18,2019,0.0,98,0.0,0.0,0.0,169,46.1538,39.0533,8.284,8.8757,37.8698
2854,310200011135,1,35,2019,0.0,78,0.0,0.0,0.0,106,82.0755,4.717,27.3585,62.2642,4.717
2855,310200011139,1,39,2019,0.0,81,0.0,0.0,0.0,198,81.8182,4.5455,28.7879,62.6263,2.5253
2856,310200011280,1,80,2019,0.0,91,0.0,0.0,0.0,46,73.913,8.6957,36.9565,36.9565,15.2174
2857,310200011282,1,82,2019,0.0,81,0.0,0.0,0.0,139,75.5396,12.9496,28.777,47.482,8.6331
2858,310200011288,1,88,2019,0.0,89,0.0,0.0,0.0,89,77.5281,3.3708,37.0787,50.5618,6.7416
2859,310200011294,1,94,2019,0.0,88,0.0,0.0,0.0,100,76.0,5.0,42.0,40.0,6.0
2860,310200011296,1,96,2019,0.0,89,0.0,0.0,0.0,73,89.0411,4.1096,26.0274,61.6438,8.2192
2861,310200011298,1,98,2019,0.0,95,0.0,0.0,0.0,143,85.3147,5.5944,37.0629,49.6503,4.1958
2862,310200011300,1,00,2019,0.0,90,0.0,0.0,0.0,72,79.1667,1.3889,13.8889,80.5556,2.7778
2863,310200011303,1,03,2019,0.0,63,0.0,0.0,0.0,144,86.8056,2.0833,35.4167,61.8056,0.6944
2864,310200011305,1,05,2019,0.0,96,0.0,0.0,0.0,73,79.4521,2.7397,34.2466,57.5342,5.4795
2865,310200011308,1,08,2019,0.0,83,0.0,0.0,0.0,76,67.1053,1.3158,25.0,57.8947,14.4737
2866,310200011313,1,13,2019,0.0,65,0.0,0.0,0.0,77,87.013,2.5974,48.0519,48.0519,1.2987
2867,310200011316,1,16,2019,0.0,70,0.0,0.0,0.0,64,87.5,4.6875,59.375,31.25,3.125
2868,310200011374,1,74,2019,0.0,87,0.0,0.0,0.0,124,80.6452,6.4516,40.3226,44.3548,4.8387
2869,310200011376,1,76,2019,0.0,98,0.0,0.0,0.0,132,32.5758,53.0303,13.6364,15.9091,10.6061
2870,310200011392,1,92,2019,0.0,85,0.0,0.0,0.0,116,86.2069,4.3103,19.8276,68.1034,5.1724
2871,310200011393,1,93,2019,0.0,81,0.0,0.0,0.0,123,71.5447,1.626,39.8374,56.0976,0.813
2872,310200011394,1,94,2019,0.0,100,0.0,0.0,0.0,88,96.5909,17.0455,6.8182,19.3182,54.5455
2873,310200011399,1,99,2019,0.0,77,0.0,0.0,0.0,88,71.5909,5.6818,19.3182,39.7727,32.9545
2874,310200011400,1,00,2019,0.0,87,0.0,0.0,0.0,364,83.2418,6.5934,15.3846,62.3626,14.8352
2875,310200011407,1,07,2019,0.0,89,0.0,0.0,0.0,66,36.3636,39.3939,31.8182,16.6667,7.5758
2876,310200011408,1,08,2019,0.0,97,0.0,0.0,0.0,122,31.1475,54.0984,17.2131,19.6721,5.7377
2877,310200011411,1,11,2019,0.0,100,0.0,0.0,0.0,119,45.3782,32.7731,5.042,20.1681,39.4958
2878,310200011419,1,19,2019,0.0,75,0.0,0.0,0.0,118,81.3559,2.5424,35.5932,57.6271,3.3898
2879,310200011420,1,20,2019,0.0,95,0.0,0.0,0.0,537,77.6536,8.3799,16.5736,51.9553,22.5326
2880,310200011422,1,22,2019,0.0,78,0.0,0.0,0.0,96,77.0833,16.6667,21.875,47.9167,10.4167
2881,310200011425,1,25,2019,0.0,75,0.0,0.0,0.0,139,82.7338,3.5971,25.1799,62.5899,6.4748
2882,310200011427,1,27,2019,0.0,76,0.0,0.0,0.0,104,100.0,3.8462,3.8462,91.3462,0.9615
2883,310200011432,1,32,2019,0.0,91,0.0,0.0,0.0,109,88.9908,0.9174,35.7798,51.3761,7.3394
2884,310200011437,1,37,2019,0.0,85,0.0,0.0,0.0,135,78.5185,0.7407,30.3704,61.4815,5.9259
2885,310200011438,1,38,2019,0.0,61,0.0,0.0,0.0,157,91.7197,8.2803,28.0255,45.8599,17.1975
2886,310200011439,1,39,2019,0.0,99,0.0,0.0,0.0,111,71.1712,7.2072,14.4144,67.5676,10.8108
2887,310200011449,1,49,2019,0.0,80,0.0,0.0,0.0,148,75.0,6.7568,22.2973,62.1622,4.0541
2888,310200011459,1,59,2019,0.0,72,0.0,0.0,0.0,94,73.4043,22.3404,14.8936,53.1915,9.5745
2889,310200011475,1,75,2019,0.0,100,0.0,0.0,0.0,821,46.7722,17.4178,0.8526,2.3143,75.0305
2890,310200011489,1,89,2019,0.0,89,0.0,0.0,0.0,179,79.3296,7.8212,23.4637,44.1341,24.0223
2891,310200011500,1,00,2019,0.0,89,0.0,0.0,0.0,72,95.8333,2.7778,30.5556,59.7222,6.9444
2892,310200011507,1,07,2019,0.0,86,0.0,0.0,0.0,146,52.0548,8.9041,29.4521,54.7945,4.7945
2893,310200011519,1,19,2019,0.0,100,0.0,0.0,0.0,128,61.7188,11.7188,30.4688,49.2188,3.125
2894,310200011520,1,20,2019,0.0,64,0.0,0.0,0.0,59,72.8814,6.7797,47.4576,38.9831,5.0847
2895,310200011529,1,29,2019,0.0,73,0.0,0.0,0.0,158,82.2785,3.1646,25.3165,63.9241,7.5949
2896,310200011531,1,31,2019,0.0,90,0.0,0.0,0.0,100,68.0,11.0,40.0,48.0,1.0
2897,310200011533,1,33,2019,0.0,73,0.0,0.0,0.0,161,85.7143,8.0745,21.118,58.3851,11.8012
2898,310200011534,1,34,2019,0.0,85,0.0,0.0,0.0,138,64.4928,16.6667,22.4638,47.8261,6.5217
2899,310200011542,1,42,2019,0.0,88,0.0,0.0,0.0,179,87.7095,0.0,0.0,98.8827,0.5587
2900,310200011543,1,43,2019,0.0,88,0.0,0.0,0.0,129,72.093,2.3256,33.3333,52.7132,9.3023
2901,310200011544,1,44,2019,0.0,62,0.0,0.0,0.0,71,98.5915,8.4507,32.3944,56.338,1.4085
2902,310200011545,1,45,2019,0.0,99,0.0,0.0,0.0,121,89.2562,2.4793,3.3058,5.7851,87.6033
2903,310200011546,1,46,2019,0.0,88,0.0,0.0,0.0,184,66.3043,13.0435,19.5652,53.8043,11.9565
2904,310200011550,1,50,2019,0.0,72,0.0,0.0,0.0,113,79.646,13.2743,32.7434,39.823,14.1593
2905,310200011551,1,51,2019,0.0,89,0.0,0.0,0.0,155,55.4839,21.2903,22.5806,41.9355,9.0323
2906,310200011560,1,60,2019,0.0,71,0.0,0.0,0.0,126,71.4286,14.2857,37.3016,41.2698,4.7619
2907,310200011565,1,65,2019,0.0,80,0.0,0.0,0.0,49,63.2653,18.3673,36.7347,32.6531,6.1224
2908,310200011570,1,70,2019,0.0,63,0.0,0.0,0.0,73,73.9726,1.3699,42.4658,54.7945,0.0
2909,310200011575,1,75,2019,0.0,74,0.0,0.0,0.0,180,90.5556,5.5556,39.4444,30.0,24.4444
2910,310200011580,1,80,2019,0.0,86,0.0,0.0,0.0,170,83.5294,4.1176,30.5882,58.2353,5.2941
2911,310200011586,1,86,2019,0.0,74,0.0,0.0,0.0,19,78.9474,21.0526,5.2632,73.6842,0.0
2912,310200011600,1,00,2019,0.0,92,0.0,0.0,0.0,384,81.5104,4.9479,31.25,55.9896,7.5521
2913,310200011605,1,05,2019,0.0,93,0.0,0.0,0.0,69,76.8116,5.7971,27.5362,56.5217,4.3478
2914,310200011615,1,15,2019,0.0,93,0.0,0.0,0.0,143,80.4196,2.0979,22.3776,61.5385,13.2867
2915,310200011630,1,30,2019,0.0,94,0.0,0.0,0.0,392,55.6122,13.5204,15.8163,56.6327,9.4388
2916,310200011655,1,55,2019,0.0,76,0.0,0.0,0.0,154,79.2208,3.8961,29.2208,60.3896,6.4935
2917,310200860819,86,19,2019,0.0,82,0.0,0.0,0.0,66,86.3636,1.5152,50.0,46.9697,0.0
2918,310200860992,86,92,2019,0.0,60,0.0,0.0,0.0,184,75.0,2.1739,49.4565,43.4783,2.1739
2919,310300011299,1,99,2019,0.0,50,0.0,0.0,0.0,179,85.4749,3.9106,35.1955,53.6313,5.5866
2920,310300011307,1,07,2019,0.0,81,0.0,0.0,0.0,164,85.9756,3.0488,29.878,63.4146,2.439
2921,310300011402,1,02,2019,0.0,64,0.0,0.0,0.0,107,76.6355,6.5421,26.1682,64.486,0.0
2922,310300011403,1,03,2019,0.0,77,0.0,0.0,0.0,124,83.871,4.8387,28.2258,62.0968,2.4194
2923,310300011404,1,04,2019,0.0,59,0.0,0.0,0.0,73,78.0822,2.7397,36.9863,60.274,0.0
2924,310300011415,1,15,2019,0.0,74,0.0,0.0,0.0,172,80.814,2.3256,54.6512,38.3721,0.5814
2925,310300011417,1,17,2019,0.0,92,0.0,0.0,0.0,108,55.5556,28.7037,13.8889,52.7778,2.7778
2926,310300011479,1,79,2019,0.0,99,0.0,0.0,0.0,345,24.6377,51.5942,14.7826,16.5217,10.7246
2927,310300011485,1,85,2019,0.0,100,0.0,0.0,0.0,649,28.1972,49.7689,9.0909,17.1032,19.2604
2928,310300011492,1,92,2019,0.0,76,0.0,0.0,0.0,99,87.8788,3.0303,42.4242,50.5051,3.0303
2929,310300011494,1,94,2019,0.0,72,0.0,0.0,0.0,193,81.8653,3.6269,35.7513,50.7772,6.7358
2930,310300011505,1,05,2019,0.0,40,0.0,0.0,0.0,115,93.913,1.7391,40.8696,55.6522,0.0
2931,310300011541,1,41,2019,0.0,100,0.0,0.0,0.0,108,62.037,19.4444,23.1481,33.3333,21.2963
2932,310300011859,1,59,2019,0.0,100,0.0,0.0,0.0,53,28.3019,35.8491,13.2075,11.3208,16.9811
2933,310300011860,1,60,2019,0.0,56,0.0,0.0,0.0,96,84.375,3.125,68.75,23.9583,3.125
2934,310300860871,86,71,2019,0.0,64,0.0,0.0,0.0,73,89.0411,0.0,49.3151,47.9452,1.3699
2935,310300860897,86,97,2019,0.0,99,0.0,0.0,0.0,305,68.1967,0.9836,60.3279,16.7213,0.3279
2936,310400010372,1,72,2019,0.0,60,0.0,0.0,0.0,96,89.5833,1.0417,9.375,89.5833,0.0
2937,310400011435,1,35,2019,0.0,94,0.0,0.0,0.0,425,82.3529,5.8824,16.4706,55.0588,20.7059
2938,310400011495,1,95,2019,0.0,97,0.0,0.0,0.0,116,87.069,0.8621,25.0,62.931,6.0345
2939,310400011555,1,55,2019,0.0,95,0.0,0.0,0.0,119,75.6303,5.8824,31.0924,44.5378,17.6471
2940,310400011610,1,10,2019,0.0,99,0.0,0.0,0.0,81,79.0123,6.1728,25.9259,56.7901,9.8765
2941,310400011680,1,80,2019,0.0,67,0.0,0.0,0.0,105,90.4762,5.7143,24.7619,63.8095,3.8095
2943,310400860849,86,49,2019,0.0,71,0.0,0.0,0.0,65,86.1538,0.0,70.7692,29.2308,0.0
2944,310400860968,86,68,2019,0.0,86,0.0,0.0,0.0,148,85.1351,0.0,47.2973,51.3514,0.6757
2945,310500011148,1,48,2019,0.0,47,0.0,0.0,0.0,114,72.807,0.8772,73.6842,21.9298,0.0
2946,310500011157,1,57,2019,0.0,78,0.0,0.0,0.0,59,77.9661,0.0,61.0169,35.5932,1.6949
2947,310500011285,1,85,2019,0.0,52,0.0,0.0,0.0,81,85.1852,3.7037,45.679,45.679,2.4691
2948,310500011304,1,04,2019,0.0,61,0.0,0.0,0.0,75,89.3333,1.3333,37.3333,57.3333,2.6667
2949,310500011362,1,62,2019,0.0,96,0.0,0.0,0.0,117,48.7179,23.0769,21.3675,43.5897,7.6923
2950,310500011369,1,69,2019,0.0,72,0.0,0.0,0.0,112,83.0357,0.0,58.0357,36.6071,0.8929
2951,310500011499,1,99,2019,0.0,87,0.0,0.0,0.0,339,74.9263,2.3599,72.5664,21.5339,2.0649
2952,310500011670,1,70,2019,0.0,79,0.0,0.0,0.0,102,67.6471,0.0,66.6667,27.451,4.902
2953,310500011692,1,92,2019,0.0,100,0.0,0.0,0.0,124,42.7419,32.2581,8.0645,11.2903,29.8387
2954,310500860848,86,48,2019,0.0,69,0.0,0.0,0.0,62,87.0968,0.0,77.4194,22.5806,0.0
2955,310500860864,86,64,2019,0.0,66,0.0,0.0,0.0,32,90.625,0.0,87.5,6.25,0.0
2957,310500860886,86,86,2019,0.0,73,0.0,0.0,0.0,22,77.2727,4.5455,81.8182,13.6364,0.0
2961,310600011211,1,11,2019,0.0,68,0.0,0.0,0.0,215,90.6977,1.3953,9.3023,86.5116,0.0
2962,310600011293,1,93,2019,0.0,91,0.0,0.0,0.0,115,82.6087,5.2174,6.087,87.8261,0.8696
2963,310600011346,1,46,2019,0.0,80,0.0,0.0,0.0,142,88.0282,0.0,6.338,91.5493,1.4085
2964,310600011348,1,48,2019,0.0,83,0.0,0.0,0.0,157,79.6178,0.0,6.3694,91.0828,1.2739
2965,310600011423,1,23,2019,0.0,40,0.0,0.0,0.0,63,98.4127,1.5873,3.1746,95.2381,0.0
2966,310600011462,1,62,2019,0.0,43,0.0,0.0,0.0,222,95.4955,1.3514,7.2072,90.0901,0.4505
2967,310600011463,1,63,2019,0.0,33,0.0,0.0,0.0,138,97.1014,0.7246,5.7971,93.4783,0.0
2968,310600011467,1,67,2019,0.0,60,0.0,0.0,0.0,158,89.8734,2.5316,14.557,82.2785,0.6329
2969,310600011468,1,68,2019,0.0,58,0.0,0.0,0.0,130,96.9231,0.0,11.5385,84.6154,2.3077
2970,310600011540,1,40,2019,0.0,85,0.0,0.0,0.0,294,87.0748,3.7415,28.9116,60.8844,5.4422
2971,310600011552,1,52,2019,0.0,78,0.0,0.0,0.0,202,99.505,0.0,0.0,100.0,0.0
2972,310600860887,86,87,2019,0.0,92,0.0,0.0,0.0,117,96.5812,0.0,2.5641,97.4359,0.0
2973,310600860966,86,66,2019,0.0,54,0.0,0.0,0.0,112,85.7143,0.0,2.6786,97.3214,0.0
2974,320700010223,1,23,2019,0.0,81,0.0,0.0,0.0,156,94.8718,0.0,19.2308,79.4872,1.2821
2975,320700011221,1,21,2019,0.0,85,0.0,0.0,0.0,125,96.8,0.0,27.2,69.6,2.4
2976,320700011259,1,59,2019,0.0,71,0.0,0.0,0.0,203,82.7586,0.0,37.4384,59.1133,2.4631
2977,320700011334,1,34,2019,0.0,60,0.0,0.0,0.0,147,100.0,2.7211,18.3673,72.1088,5.4422
2978,320700011379,1,79,2019,0.0,52,0.0,0.0,0.0,48,79.1667,0.0,22.9167,70.8333,4.1667
2979,320700011381,1,81,2019,0.0,56,0.0,0.0,0.0,55,74.5455,1.8182,30.9091,63.6364,0.0
2980,320700011427,1,27,2019,0.0,66,0.0,0.0,0.0,82,86.5854,0.0,21.9512,76.8293,0.0
2981,320700011473,1,73,2019,0.0,69,0.0,0.0,0.0,141,96.4539,2.1277,22.695,71.6312,1.4184
2982,320700011495,1,95,2019,0.0,92,0.0,0.0,0.0,176,77.8409,1.7045,25.0,62.5,6.8182
2983,320700011500,1,00,2019,0.0,87,0.0,0.0,0.0,133,81.9549,1.5038,23.3083,69.1729,4.5113
2984,320700011522,1,22,2019,0.0,61,0.0,0.0,0.0,128,91.4062,0.0,26.5625,71.875,0.7812
2985,320700011527,1,27,2019,0.0,53,0.0,0.0,0.0,284,94.0141,0.0,26.7606,72.1831,0.7042
2986,320700011548,1,48,2019,0.0,66,0.0,0.0,0.0,158,81.0127,1.8987,27.2152,70.2532,0.6329
2987,320700011551,1,51,2019,0.0,70,0.0,0.0,0.0,97,81.4433,3.0928,27.8351,67.0103,2.0619
2988,320700011557,1,57,2019,0.0,60,0.0,0.0,0.0,121,83.4711,4.1322,37.1901,57.8512,0.0
2989,320700011600,1,00,2019,0.0,87,0.0,0.0,0.0,152,91.4474,1.9737,16.4474,81.5789,0.0
2990,320700011670,1,70,2019,0.0,70,0.0,0.0,0.0,162,84.5679,1.8519,45.679,50.0,1.2346
2992,320700860920,86,20,2019,0.0,93,0.0,0.0,0.0,121,86.7769,0.8264,29.7521,66.9421,1.6529
2993,320700860926,86,26,2019,0.0,91,0.0,0.0,0.0,238,92.437,0.0,47.8992,50.4202,0.8403
2994,320800010312,1,12,2019,0.0,73,0.0,0.0,0.0,164,78.0488,2.439,29.878,64.0244,2.439
2995,320800011269,1,69,2019,0.0,75,0.0,0.0,0.0,93,84.9462,1.0753,22.5806,74.1935,1.0753
2996,320800011282,1,82,2019,0.0,58,0.0,0.0,0.0,108,90.7407,15.7407,36.1111,34.2593,12.037
2997,320800011293,1,93,2019,0.0,85,0.0,0.0,0.0,158,72.1519,6.962,24.6835,62.6582,5.0633
2998,320800011320,1,20,2019,0.0,71,0.0,0.0,0.0,153,72.549,7.8431,25.4902,56.8627,7.8431
2999,320800011348,1,48,2019,0.0,73,0.0,0.0,0.0,154,69.4805,7.7922,30.5195,49.3506,10.3896
3000,320800011349,1,49,2019,0.0,72,0.0,0.0,0.0,129,81.3953,6.9767,20.9302,65.1163,5.4264
3001,320800011367,1,67,2019,0.0,80,0.0,0.0,0.0,94,75.5319,1.0638,21.2766,65.9574,11.7021
3002,320800011376,1,76,2019,0.0,69,0.0,0.0,0.0,78,85.8974,0.0,15.3846,71.7949,10.2564
3003,320800011377,1,77,2019,0.0,58,0.0,0.0,0.0,43,81.3953,2.3256,32.5581,60.4651,2.3256
3004,320800011405,1,05,2019,0.0,70,0.0,0.0,0.0,349,79.6562,8.596,26.361,46.1318,17.192
3005,320800011432,1,32,2019,0.0,44,0.0,0.0,0.0,135,85.9259,5.1852,2.963,77.7778,12.5926
3006,320800011452,1,52,2019,0.0,60,0.0,0.0,0.0,198,83.3333,0.0,30.8081,58.5859,10.101
3007,320800011530,1,30,2019,0.0,53,0.0,0.0,0.0,173,87.2832,1.7341,31.7919,63.5838,1.7341
